S,Q,Std,X,R,V,W
20,40,0,40,36.5625,"40,0,0,0","1,0,0,0"
20,55,5,50,53.4375,"50,60,0,0","0.5,0.5,0,0"
20,45,15,30,29.375,"30,60,0,0","0.5,0.5,0,0"
20,45,5,50,32.5,"40,50,0,0","0.5,0.5,0,0"
20,50,10,40,30,"60,40,0,0","0.5,0.5,0,0"
20,50,20,30,42.1875,"30,70,0,0","0.5,0.5,0,0"
20,50,20,70,53.125,"30,70,0,0","0.5,0.5,0,0"
20,55,5,60,55,"50,60,0,0","0.5,0.5,0,0"
20,45,5,40,40.3125,"40,50,0,0","0.5,0.5,0,0"
20,55,15,40,48.4375,"40,70,0,0","0.5,0.5,0,0"
20,50,10,60,49.375,"60,40,0,0","0.5,0.5,0,0"
20,45,15,60,45.625,"30,60,0,0","0.5,0.5,0,0"
20,60,0,60,49.375,"60,0,0,0","1,0,0,0"
20,30,0,30,40.3125,"30,0,0,0","1,0,0,0"
20,50,0,50,38.125,"50,0,0,0","1,0,0,0"
20,55,15,70,42.8125,"40,70,0,0","0.5,0.5,0,0"
20,55,15,40,33.75,"40,70,0,0","0.5,0.5,0,0"
20,45,5,40,40.3125,"40,50,0,0","0.5,0.5,0,0"
20,55,5,60,41.5625,"50,60,0,0","0.5,0.5,0,0"
20,50,20,30,20,"30,70,0,0","0.5,0.5,0,0"
20,40,0,40,29.0625,"40,0,0,0","1,0,0,0"
20,50,20,70,51.25,"30,70,0,0","0.5,0.5,0,0"
20,45,5,50,23.125,"40,50,0,0","0.5,0.5,0,0"
20,55,5,50,31.5625,"50,60,0,0","0.5,0.5,0,0"
20,50,10,60,51.875,"60,40,0,0","0.5,0.5,0,0"
20,50,0,50,35.625,"50,0,0,0","1,0,0,0"
20,45,15,30,15.9375,"30,60,0,0","0.5,0.5,0,0"
20,50,10,40,35.9375,"60,40,0,0","0.5,0.5,0,0"
20,55,15,70,35,"40,70,0,0","0.5,0.5,0,0"
20,60,0,60,30.3125,"60,0,0,0","1,0,0,0"
20,45,15,60,32.8125,"30,60,0,0","0.5,0.5,0,0"
20,50,20,70,42.8125,"30,70,0,0","0.5,0.5,0,0"
20,30,0,30,20,"30,0,0,0","1,0,0,0"
20,60,0,60,36.25,"60,0,0,0","1,0,0,0"
20,55,5,60,33.4375,"50,60,0,0","0.5,0.5,0,0"
20,50,10,60,35.3125,"60,40,0,0","0.5,0.5,0,0"
20,45,15,60,37.1875,"30,60,0,0","0.5,0.5,0,0"
20,45,5,50,37.1875,"40,50,0,0","0.5,0.5,0,0"
20,40,0,40,50.9375,"40,0,0,0","1,0,0,0"
20,50,20,30,16.875,"30,70,0,0","0.5,0.5,0,0"
20,55,15,40,28.125,"40,70,0,0","0.5,0.5,0,0"
20,50,0,50,39.375,"50,0,0,0","1,0,0,0"
20,55,15,70,54.0625,"40,70,0,0","0.5,0.5,0,0"
20,55,5,50,47.5,"50,60,0,0","0.5,0.5,0,0"
20,45,5,40,44.375,"40,50,0,0","0.5,0.5,0,0"
20,45,15,30,30.625,"30,60,0,0","0.5,0.5,0,0"
20,50,10,40,30.625,"60,40,0,0","0.5,0.5,0,0"
20,45,15,60,47.5,"30,60,0,0","0.5,0.5,0,0"
20,55,15,70,56.875,"40,70,0,0","0.5,0.5,0,0"
20,45,15,30,6.25,"30,60,0,0","0.5,0.5,0,0"
20,60,0,60,40.625,"60,0,0,0","1,0,0,0"
20,50,20,30,32.1875,"30,70,0,0","0.5,0.5,0,0"
20,50,10,40,44.6875,"60,40,0,0","0.5,0.5,0,0"
20,50,0,50,27.5,"50,0,0,0","1,0,0,0"
20,45,5,40,29.0625,"40,50,0,0","0.5,0.5,0,0"
20,55,15,40,22.1875,"40,70,0,0","0.5,0.5,0,0"
20,55,5,60,32.1875,"50,60,0,0","0.5,0.5,0,0"
20,45,5,50,19.375,"40,50,0,0","0.5,0.5,0,0"
20,30,0,30,17.1875,"30,0,0,0","1,0,0,0"
20,50,10,60,31.875,"60,40,0,0","0.5,0.5,0,0"
20,40,0,40,20.9375,"40,0,0,0","1,0,0,0"
20,55,5,50,33.75,"50,60,0,0","0.5,0.5,0,0"
20,50,20,70,49.0625,"30,70,0,0","0.5,0.5,0,0"
21,50,10,40,45,"60,40,0,0","0.5,0.5,0,0"
21,55,15,40,40.625,"40,70,0,0","0.5,0.5,0,0"
21,30,0,30,31.875,"30,0,0,0","1,0,0,0"
21,50,0,50,50.3125,"50,0,0,0","1,0,0,0"
21,50,20,30,30.625,"30,70,0,0","0.5,0.5,0,0"
21,45,5,50,49.6875,"40,50,0,0","0.5,0.5,0,0"
21,55,15,70,65,"40,70,0,0","0.5,0.5,0,0"
21,45,5,40,45.3125,"40,50,0,0","0.5,0.5,0,0"
21,55,5,50,49.375,"50,60,0,0","0.5,0.5,0,0"
21,60,0,60,60.9375,"60,0,0,0","1,0,0,0"
21,45,15,60,50.3125,"30,60,0,0","0.5,0.5,0,0"
21,45,15,30,39.0625,"30,60,0,0","0.5,0.5,0,0"
21,55,5,60,60,"50,60,0,0","0.5,0.5,0,0"
21,50,20,70,70.625,"30,70,0,0","0.5,0.5,0,0"
21,40,0,40,50.625,"40,0,0,0","1,0,0,0"
21,50,10,60,59.6875,"60,40,0,0","0.5,0.5,0,0"
21,45,5,50,50,"40,50,0,0","0.5,0.5,0,0"
21,50,20,70,65.625,"30,70,0,0","0.5,0.5,0,0"
21,50,10,40,56.5625,"60,40,0,0","0.5,0.5,0,0"
21,50,0,50,50.625,"50,0,0,0","1,0,0,0"
21,45,5,40,40.3125,"40,50,0,0","0.5,0.5,0,0"
21,55,5,60,50.3125,"50,60,0,0","0.5,0.5,0,0"
21,50,10,60,60.3125,"60,40,0,0","0.5,0.5,0,0"
21,50,20,30,30.625,"30,70,0,0","0.5,0.5,0,0"
21,45,15,30,37.1875,"30,60,0,0","0.5,0.5,0,0"
21,55,5,50,59.375,"50,60,0,0","0.5,0.5,0,0"
21,40,0,40,45.9375,"40,0,0,0","1,0,0,0"
21,55,15,70,59.6875,"40,70,0,0","0.5,0.5,0,0"
21,55,15,40,45.9375,"40,70,0,0","0.5,0.5,0,0"
21,30,0,30,29.6875,"30,0,0,0","1,0,0,0"
21,45,15,60,61.5625,"30,60,0,0","0.5,0.5,0,0"
21,60,0,60,59.6875,"60,0,0,0","1,0,0,0"
21,60,0,60,64.0625,"60,0,0,0","1,0,0,0"
21,50,20,70,69.375,"30,70,0,0","0.5,0.5,0,0"
21,45,5,50,50.625,"40,50,0,0","0.5,0.5,0,0"
21,55,5,60,59.375,"50,60,0,0","0.5,0.5,0,0"
21,50,0,50,51.5625,"50,0,0,0","1,0,0,0"
21,30,0,30,34.6875,"30,0,0,0","1,0,0,0"
21,40,0,40,44.0625,"40,0,0,0","1,0,0,0"
21,55,15,40,42.8125,"40,70,0,0","0.5,0.5,0,0"
21,45,5,40,40.625,"40,50,0,0","0.5,0.5,0,0"
21,45,15,30,30.3125,"30,60,0,0","0.5,0.5,0,0"
21,55,15,70,70.3125,"40,70,0,0","0.5,0.5,0,0"
21,50,10,40,50,"60,40,0,0","0.5,0.5,0,0"
21,50,10,60,59.6875,"60,40,0,0","0.5,0.5,0,0"
21,55,5,50,50.625,"50,60,0,0","0.5,0.5,0,0"
21,45,15,60,60,"30,60,0,0","0.5,0.5,0,0"
21,50,20,30,30,"30,70,0,0","0.5,0.5,0,0"
21,60,0,60,61.875,"60,0,0,0","1,0,0,0"
21,45,5,40,45.3125,"40,50,0,0","0.5,0.5,0,0"
21,50,20,30,36.5625,"30,70,0,0","0.5,0.5,0,0"
21,45,5,50,44.6875,"40,50,0,0","0.5,0.5,0,0"
21,55,15,70,65.3125,"40,70,0,0","0.5,0.5,0,0"
21,55,15,40,39.6875,"40,70,0,0","0.5,0.5,0,0"
21,55,5,50,50.625,"50,60,0,0","0.5,0.5,0,0"
21,50,10,40,40.625,"60,40,0,0","0.5,0.5,0,0"
21,50,0,50,49.6875,"50,0,0,0","1,0,0,0"
21,50,20,70,50.3125,"30,70,0,0","0.5,0.5,0,0"
21,30,0,30,19.0625,"30,0,0,0","1,0,0,0"
21,40,0,40,39.0625,"40,0,0,0","1,0,0,0"
21,50,10,60,60.3125,"60,40,0,0","0.5,0.5,0,0"
21,45,15,60,60.9375,"30,60,0,0","0.5,0.5,0,0"
21,45,15,30,32.5,"30,60,0,0","0.5,0.5,0,0"
21,55,5,60,55,"50,60,0,0","0.5,0.5,0,0"
21,50,10,60,60.625,"60,40,0,0","0.5,0.5,0,0"
21,50,20,30,20,"30,70,0,0","0.5,0.5,0,0"
21,30,0,30,30,"30,0,0,0","1,0,0,0"
21,50,10,40,41.25,"60,40,0,0","0.5,0.5,0,0"
21,55,5,50,51.25,"50,60,0,0","0.5,0.5,0,0"
21,45,5,40,49.6875,"40,50,0,0","0.5,0.5,0,0"
21,55,15,40,40,"40,70,0,0","0.5,0.5,0,0"
21,50,20,70,60.3125,"30,70,0,0","0.5,0.5,0,0"
21,55,5,60,55.9375,"50,60,0,0","0.5,0.5,0,0"
21,45,15,30,31.25,"30,60,0,0","0.5,0.5,0,0"
21,50,0,50,50.9375,"50,0,0,0","1,0,0,0"
21,45,5,50,49.375,"40,50,0,0","0.5,0.5,0,0"
21,60,0,60,61.25,"60,0,0,0","1,0,0,0"
21,40,0,40,41.25,"40,0,0,0","1,0,0,0"
21,45,15,60,50.3125,"30,60,0,0","0.5,0.5,0,0"
21,55,15,70,70,"40,70,0,0","0.5,0.5,0,0"
22,50,10,40,46.25,"60,40,0,0","0.5,0.5,0,0"
22,50,10,60,60,"60,40,0,0","0.5,0.5,0,0"
22,45,5,50,49.375,"40,50,0,0","0.5,0.5,0,0"
22,50,20,30,30.9375,"30,70,0,0","0.5,0.5,0,0"
22,50,0,50,49.6875,"50,0,0,0","1,0,0,0"
22,45,15,60,58.75,"30,60,0,0","0.5,0.5,0,0"
22,55,15,70,67.5,"40,70,0,0","0.5,0.5,0,0"
22,60,0,60,63.4375,"60,0,0,0","1,0,0,0"
22,45,5,40,40.3125,"40,50,0,0","0.5,0.5,0,0"
22,40,0,40,41.25,"40,0,0,0","1,0,0,0"
22,55,5,60,60.625,"50,60,0,0","0.5,0.5,0,0"
22,55,15,40,40.625,"40,70,0,0","0.5,0.5,0,0"
22,55,5,50,56.25,"50,60,0,0","0.5,0.5,0,0"
22,30,0,30,36.25,"30,0,0,0","1,0,0,0"
22,45,15,30,26.25,"30,60,0,0","0.5,0.5,0,0"
22,50,20,70,66.875,"30,70,0,0","0.5,0.5,0,0"
22,45,15,60,57.1875,"30,60,0,0","0.5,0.5,0,0"
22,55,5,50,40.9375,"50,60,0,0","0.5,0.5,0,0"
22,50,20,30,35.9375,"30,70,0,0","0.5,0.5,0,0"
22,60,0,60,65.3125,"60,0,0,0","1,0,0,0"
22,55,15,40,40.9375,"40,70,0,0","0.5,0.5,0,0"
22,50,10,40,50.9375,"60,40,0,0","0.5,0.5,0,0"
22,45,15,30,28.125,"30,60,0,0","0.5,0.5,0,0"
22,45,5,50,49.375,"40,50,0,0","0.5,0.5,0,0"
22,50,20,70,70.625,"30,70,0,0","0.5,0.5,0,0"
22,40,0,40,44.375,"40,0,0,0","1,0,0,0"
22,55,5,60,58.125,"50,60,0,0","0.5,0.5,0,0"
22,30,0,30,22.5,"30,0,0,0","1,0,0,0"
22,50,10,60,61.25,"60,40,0,0","0.5,0.5,0,0"
22,55,15,70,69.0625,"40,70,0,0","0.5,0.5,0,0"
22,50,0,50,49.6875,"50,0,0,0","1,0,0,0"
22,50,20,70,76.25,"30,70,0,0","0.5,0.5,0,0"
22,55,15,40,38.4375,"40,70,0,0","0.5,0.5,0,0"
22,60,0,60,64.375,"60,0,0,0","1,0,0,0"
22,45,5,40,48.125,"40,50,0,0","0.5,0.5,0,0"
22,55,15,70,70.9375,"40,70,0,0","0.5,0.5,0,0"
22,50,10,40,43.75,"60,40,0,0","0.5,0.5,0,0"
22,45,15,60,60.9375,"30,60,0,0","0.5,0.5,0,0"
22,50,0,50,51.875,"50,0,0,0","1,0,0,0"
22,50,10,60,56.5625,"60,40,0,0","0.5,0.5,0,0"
22,40,0,40,41.875,"40,0,0,0","1,0,0,0"
22,30,0,30,31.5625,"30,0,0,0","1,0,0,0"
22,55,5,50,64.0625,"50,60,0,0","0.5,0.5,0,0"
22,45,5,50,47.1875,"40,50,0,0","0.5,0.5,0,0"
22,45,15,30,30.9375,"30,60,0,0","0.5,0.5,0,0"
22,50,20,30,28.125,"30,70,0,0","0.5,0.5,0,0"
22,55,5,60,63.75,"50,60,0,0","0.5,0.5,0,0"
22,50,10,60,62.5,"60,40,0,0","0.5,0.5,0,0"
22,50,20,30,28.75,"30,70,0,0","0.5,0.5,0,0"
22,55,15,40,38.75,"40,70,0,0","0.5,0.5,0,0"
22,55,5,50,62.8125,"50,60,0,0","0.5,0.5,0,0"
22,40,0,40,40.3125,"40,0,0,0","1,0,0,0"
22,45,5,50,50.625,"40,50,0,0","0.5,0.5,0,0"
22,50,10,40,60.9375,"60,40,0,0","0.5,0.5,0,0"
22,45,15,30,31.875,"30,60,0,0","0.5,0.5,0,0"
22,50,0,50,50,"50,0,0,0","1,0,0,0"
22,55,15,70,69.375,"40,70,0,0","0.5,0.5,0,0"
22,45,5,40,46.25,"40,50,0,0","0.5,0.5,0,0"
22,50,20,70,72.1875,"30,70,0,0","0.5,0.5,0,0"
22,45,15,60,62.5,"30,60,0,0","0.5,0.5,0,0"
22,30,0,30,31.25,"30,0,0,0","1,0,0,0"
22,60,0,60,62.5,"60,0,0,0","1,0,0,0"
22,45,5,50,53.4375,"40,50,0,0","0.5,0.5,0,0"
22,50,20,30,21.875,"30,70,0,0","0.5,0.5,0,0"
22,40,0,40,35.625,"40,0,0,0","1,0,0,0"
22,45,5,40,42.5,"40,50,0,0","0.5,0.5,0,0"
22,55,5,50,58.75,"50,60,0,0","0.5,0.5,0,0"
22,55,5,60,60.3125,"50,60,0,0","0.5,0.5,0,0"
22,50,10,40,37.1875,"60,40,0,0","0.5,0.5,0,0"
22,55,15,40,37.8125,"40,70,0,0","0.5,0.5,0,0"
22,60,0,60,61.875,"60,0,0,0","1,0,0,0"
22,30,0,30,28.4375,"30,0,0,0","1,0,0,0"
22,50,20,70,72.5,"30,70,0,0","0.5,0.5,0,0"
22,50,0,50,50.3125,"50,0,0,0","1,0,0,0"
22,45,15,30,27.5,"30,60,0,0","0.5,0.5,0,0"
22,45,15,60,55,"30,60,0,0","0.5,0.5,0,0"
22,50,10,60,62.8125,"60,40,0,0","0.5,0.5,0,0"
22,55,15,70,70.3125,"40,70,0,0","0.5,0.5,0,0"
23,55,15,70,93.4375,"40,70,0,0","0.5,0.5,0,0"
23,45,5,50,63.75,"40,50,0,0","0.5,0.5,0,0"
23,30,0,30,32.1875,"30,0,0,0","1,0,0,0"
23,55,5,60,62.8125,"50,60,0,0","0.5,0.5,0,0"
23,55,5,50,54.6875,"50,60,0,0","0.5,0.5,0,0"
23,55,15,40,43.4375,"40,70,0,0","0.5,0.5,0,0"
23,50,0,50,62.8125,"50,0,0,0","1,0,0,0"
23,50,20,70,94.6875,"30,70,0,0","0.5,0.5,0,0"
23,50,10,40,55.3125,"60,40,0,0","0.5,0.5,0,0"
23,45,15,30,35.625,"30,60,0,0","0.5,0.5,0,0"
23,50,10,60,74.6875,"60,40,0,0","0.5,0.5,0,0"
23,45,15,60,65.9375,"30,60,0,0","0.5,0.5,0,0"
23,60,0,60,65.9375,"60,0,0,0","1,0,0,0"
23,40,0,40,43.4375,"40,0,0,0","1,0,0,0"
23,50,20,30,36.25,"30,70,0,0","0.5,0.5,0,0"
23,30,0,30,42.5,"30,0,0,0","1,0,0,0"
23,45,5,50,54.0625,"40,50,0,0","0.5,0.5,0,0"
23,55,5,60,64.6875,"50,60,0,0","0.5,0.5,0,0"
23,55,5,50,55.9375,"50,60,0,0","0.5,0.5,0,0"
23,60,0,60,74.6875,"60,0,0,0","1,0,0,0"
23,40,0,40,46.875,"40,0,0,0","1,0,0,0"
23,45,15,30,22.5,"30,60,0,0","0.5,0.5,0,0"
23,55,15,40,45,"40,70,0,0","0.5,0.5,0,0"
23,45,15,60,55,"30,60,0,0","0.5,0.5,0,0"
23,50,20,30,41.875,"30,70,0,0","0.5,0.5,0,0"
23,50,10,60,65.9375,"60,40,0,0","0.5,0.5,0,0"
23,50,20,70,70.9375,"30,70,0,0","0.5,0.5,0,0"
23,50,10,40,60,"60,40,0,0","0.5,0.5,0,0"
23,55,15,70,75,"40,70,0,0","0.5,0.5,0,0"
23,45,5,40,45.9375,"40,50,0,0","0.5,0.5,0,0"
23,50,0,50,50.625,"50,0,0,0","1,0,0,0"
23,55,5,60,60,"50,60,0,0","0.5,0.5,0,0"
23,50,20,30,26.5625,"30,70,0,0","0.5,0.5,0,0"
23,50,10,60,60.625,"60,40,0,0","0.5,0.5,0,0"
23,50,10,40,58.4375,"60,40,0,0","0.5,0.5,0,0"
23,55,15,70,65,"40,70,0,0","0.5,0.5,0,0"
23,45,15,30,33.125,"30,60,0,0","0.5,0.5,0,0"
23,50,0,50,55.3125,"50,0,0,0","1,0,0,0"
23,45,15,60,67.1875,"30,60,0,0","0.5,0.5,0,0"
23,55,5,50,66.5625,"50,60,0,0","0.5,0.5,0,0"
23,45,5,50,32.5,"40,50,0,0","0.5,0.5,0,0"
23,55,15,40,51.5625,"40,70,0,0","0.5,0.5,0,0"
23,40,0,40,34.375,"40,0,0,0","1,0,0,0"
23,60,0,60,50.3125,"60,0,0,0","1,0,0,0"
23,30,0,30,30,"30,0,0,0","1,0,0,0"
23,50,20,70,64.0625,"30,70,0,0","0.5,0.5,0,0"
23,45,5,40,41.875,"40,50,0,0","0.5,0.5,0,0"
23,50,20,30,40.625,"30,70,0,0","0.5,0.5,0,0"
23,55,15,40,65.9375,"40,70,0,0","0.5,0.5,0,0"
23,45,15,30,42.1875,"30,60,0,0","0.5,0.5,0,0"
23,45,5,50,64.6875,"40,50,0,0","0.5,0.5,0,0"
23,55,15,70,73.4375,"40,70,0,0","0.5,0.5,0,0"
23,30,0,30,24.6875,"30,0,0,0","1,0,0,0"
23,40,0,40,36.875,"40,0,0,0","1,0,0,0"
23,50,20,70,69.375,"30,70,0,0","0.5,0.5,0,0"
23,50,10,40,42.8125,"60,40,0,0","0.5,0.5,0,0"
23,45,5,40,45,"40,50,0,0","0.5,0.5,0,0"
23,45,15,60,65.625,"30,60,0,0","0.5,0.5,0,0"
23,55,5,50,40.9375,"50,60,0,0","0.5,0.5,0,0"
23,50,10,60,44.375,"60,40,0,0","0.5,0.5,0,0"
23,50,0,50,76.875,"50,0,0,0","1,0,0,0"
23,55,5,60,63.4375,"50,60,0,0","0.5,0.5,0,0"
23,60,0,60,67.1875,"60,0,0,0","1,0,0,0"
23,30,0,30,30,"30,0,0,0","1,0,0,0"
23,55,15,70,70.9375,"40,70,0,0","0.5,0.5,0,0"
23,50,20,70,39.375,"30,70,0,0","0.5,0.5,0,0"
23,60,0,60,58.75,"60,0,0,0","1,0,0,0"
23,50,0,50,54.375,"50,0,0,0","1,0,0,0"
23,45,15,30,48.125,"30,60,0,0","0.5,0.5,0,0"
23,45,5,40,64.0625,"40,50,0,0","0.5,0.5,0,0"
23,40,0,40,35.9375,"40,0,0,0","1,0,0,0"
23,45,5,50,51.5625,"40,50,0,0","0.5,0.5,0,0"
23,50,10,40,59.375,"60,40,0,0","0.5,0.5,0,0"
23,55,5,50,63.75,"50,60,0,0","0.5,0.5,0,0"
23,50,10,60,70.625,"60,40,0,0","0.5,0.5,0,0"
23,55,5,60,66.5625,"50,60,0,0","0.5,0.5,0,0"
23,50,20,30,44.0625,"30,70,0,0","0.5,0.5,0,0"
23,55,15,40,56.5625,"40,70,0,0","0.5,0.5,0,0"
23,45,15,60,66.5625,"30,60,0,0","0.5,0.5,0,0"
24,40,0,40,40,"40,0,0,0","1,0,0,0"
24,50,20,70,60.3125,"30,70,0,0","0.5,0.5,0,0"
24,50,10,60,70.625,"60,40,0,0","0.5,0.5,0,0"
24,55,5,60,60.3125,"50,60,0,0","0.5,0.5,0,0"
24,30,0,30,21.25,"30,0,0,0","1,0,0,0"
24,45,5,40,49.0625,"40,50,0,0","0.5,0.5,0,0"
24,50,10,40,26.875,"60,40,0,0","0.5,0.5,0,0"
24,45,15,60,40.3125,"30,60,0,0","0.5,0.5,0,0"
24,50,0,50,38.125,"50,0,0,0","1,0,0,0"
24,55,15,40,31.25,"40,70,0,0","0.5,0.5,0,0"
24,45,15,30,22.5,"30,60,0,0","0.5,0.5,0,0"
24,30,0,30,21.25,"30,0,0,0","1,0,0,0"
24,55,5,60,49.6875,"50,60,0,0","0.5,0.5,0,0"
24,45,5,50,37.5,"40,50,0,0","0.5,0.5,0,0"
24,55,15,40,30.3125,"40,70,0,0","0.5,0.5,0,0"
24,45,5,40,31.875,"40,50,0,0","0.5,0.5,0,0"
24,60,0,60,58.125,"60,0,0,0","1,0,0,0"
24,55,15,70,48.4375,"40,70,0,0","0.5,0.5,0,0"
24,50,20,70,59.375,"30,70,0,0","0.5,0.5,0,0"
24,40,0,40,30.9375,"40,0,0,0","1,0,0,0"
24,45,15,60,30.625,"30,60,0,0","0.5,0.5,0,0"
24,45,15,30,30.625,"30,60,0,0","0.5,0.5,0,0"
24,40,0,40,30.625,"40,0,0,0","1,0,0,0"
24,50,0,50,39.0625,"50,0,0,0","1,0,0,0"
24,50,20,30,18.125,"30,70,0,0","0.5,0.5,0,0"
24,55,15,40,30.3125,"40,70,0,0","0.5,0.5,0,0"
24,55,5,50,31.25,"50,60,0,0","0.5,0.5,0,0"
24,45,5,50,30,"40,50,0,0","0.5,0.5,0,0"
24,45,15,60,50,"30,60,0,0","0.5,0.5,0,0"
24,55,15,70,60.9375,"40,70,0,0","0.5,0.5,0,0"
24,60,0,60,48.75,"60,0,0,0","1,0,0,0"
24,55,5,60,51.25,"50,60,0,0","0.5,0.5,0,0"
24,50,10,60,58.75,"60,40,0,0","0.5,0.5,0,0"
24,55,15,70,69.375,"40,70,0,0","0.5,0.5,0,0"
24,50,10,60,31.5625,"60,40,0,0","0.5,0.5,0,0"
24,50,0,50,29.375,"50,0,0,0","1,0,0,0"
24,55,15,40,20.3125,"40,70,0,0","0.5,0.5,0,0"
24,30,0,30,10.9375,"30,0,0,0","1,0,0,0"
24,40,0,40,19.6875,"40,0,0,0","1,0,0,0"
24,55,5,60,45.9375,"50,60,0,0","0.5,0.5,0,0"
24,50,20,70,60,"30,70,0,0","0.5,0.5,0,0"
24,50,10,40,30.625,"60,40,0,0","0.5,0.5,0,0"
24,50,20,30,20.3125,"30,70,0,0","0.5,0.5,0,0"
24,40,0,40,30.3125,"40,0,0,0","1,0,0,0"
24,55,5,60,40.9375,"50,60,0,0","0.5,0.5,0,0"
24,45,15,60,48.75,"30,60,0,0","0.5,0.5,0,0"
24,55,5,50,39.0625,"50,60,0,0","0.5,0.5,0,0"
24,60,0,60,39.0625,"60,0,0,0","1,0,0,0"
24,45,5,40,30.625,"40,50,0,0","0.5,0.5,0,0"
24,50,0,50,39.0625,"50,0,0,0","1,0,0,0"
25,40,0,40,16.25,"40,0,0,0","1,0,0,0"
25,45,5,50,28.4375,"40,50,0,0","0.5,0.5,0,0"
25,50,0,50,30,"50,0,0,0","1,0,0,0"
25,50,10,40,24.0625,"60,40,0,0","0.5,0.5,0,0"
25,55,15,70,23.125,"40,70,0,0","0.5,0.5,0,0"
25,30,0,30,15,"30,0,0,0","1,0,0,0"
25,50,20,70,34.375,"30,70,0,0","0.5,0.5,0,0"
25,55,15,40,19.6875,"40,70,0,0","0.5,0.5,0,0"
25,45,15,60,35,"30,60,0,0","0.5,0.5,0,0"
25,50,0,50,30,"50,0,0,0","1,0,0,0"
25,45,15,30,26.5625,"30,60,0,0","0.5,0.5,0,0"
25,30,0,30,22.5,"30,0,0,0","1,0,0,0"
25,55,15,40,41.5625,"40,70,0,0","0.5,0.5,0,0"
25,55,5,60,35.9375,"50,60,0,0","0.5,0.5,0,0"
25,55,15,70,37.5,"40,70,0,0","0.5,0.5,0,0"
25,45,5,50,37.1875,"40,50,0,0","0.5,0.5,0,0"
25,45,5,40,35,"40,50,0,0","0.5,0.5,0,0"
25,45,15,60,35.9375,"30,60,0,0","0.5,0.5,0,0"
25,40,0,40,32.8125,"40,0,0,0","1,0,0,0"
25,50,10,60,33.4375,"60,40,0,0","0.5,0.5,0,0"
25,50,20,30,33.125,"30,70,0,0","0.5,0.5,0,0"
25,50,10,60,37.1875,"60,40,0,0","0.5,0.5,0,0"
25,30,0,30,30.9375,"30,0,0,0","1,0,0,0"
25,45,5,40,27.1875,"40,50,0,0","0.5,0.5,0,0"
25,55,5,60,33.125,"50,60,0,0","0.5,0.5,0,0"
25,55,15,70,35.625,"40,70,0,0","0.5,0.5,0,0"
25,60,0,60,38.4375,"60,0,0,0","1,0,0,0"
25,55,5,50,39.0625,"50,60,0,0","0.5,0.5,0,0"
25,45,5,50,31.875,"40,50,0,0","0.5,0.5,0,0"
25,50,0,50,37.5,"50,0,0,0","1,0,0,0"
25,45,15,30,32.1875,"30,60,0,0","0.5,0.5,0,0"
25,30,0,30,26.875,"30,0,0,0","1,0,0,0"
25,50,10,60,37.1875,"60,40,0,0","0.5,0.5,0,0"
25,55,5,50,37.1875,"50,60,0,0","0.5,0.5,0,0"
25,40,0,40,33.75,"40,0,0,0","1,0,0,0"
25,45,15,60,38.125,"30,60,0,0","0.5,0.5,0,0"
25,50,20,70,40.625,"30,70,0,0","0.5,0.5,0,0"
25,50,0,50,35.625,"50,0,0,0","1,0,0,0"
25,50,10,40,35.625,"60,40,0,0","0.5,0.5,0,0"
25,55,5,60,39.0625,"50,60,0,0","0.5,0.5,0,0"
25,60,0,60,50.9375,"60,0,0,0","1,0,0,0"
25,45,15,30,33.125,"30,60,0,0","0.5,0.5,0,0"
25,50,20,30,31.5625,"30,70,0,0","0.5,0.5,0,0"
25,55,5,50,43.125,"50,60,0,0","0.5,0.5,0,0"
25,50,10,60,40.3125,"60,40,0,0","0.5,0.5,0,0"
25,55,15,70,43.125,"40,70,0,0","0.5,0.5,0,0"
25,40,0,40,34.6875,"40,0,0,0","1,0,0,0"
25,55,5,60,47.8125,"50,60,0,0","0.5,0.5,0,0"
25,50,0,50,34.375,"50,0,0,0","1,0,0,0"
25,45,5,40,33.125,"40,50,0,0","0.5,0.5,0,0"
25,50,10,40,37.8125,"60,40,0,0","0.5,0.5,0,0"
26,60,0,60,49.0625,"60,0,0,0","1,0,0,0"
26,45,5,40,34.0625,"40,50,0,0","0.5,0.5,0,0"
26,55,5,50,43.75,"50,60,0,0","0.5,0.5,0,0"
26,45,5,50,40,"40,50,0,0","0.5,0.5,0,0"
26,50,0,50,41.25,"50,0,0,0","1,0,0,0"
26,55,15,40,32.8125,"40,70,0,0","0.5,0.5,0,0"
26,55,5,60,36.5625,"50,60,0,0","0.5,0.5,0,0"
26,45,15,30,22.8125,"30,60,0,0","0.5,0.5,0,0"
26,55,15,70,45,"40,70,0,0","0.5,0.5,0,0"
26,50,20,70,45.9375,"30,70,0,0","0.5,0.5,0,0"
26,45,15,60,41.25,"30,60,0,0","0.5,0.5,0,0"
26,50,10,40,32.5,"60,40,0,0","0.5,0.5,0,0"
26,50,10,60,47.5,"60,40,0,0","0.5,0.5,0,0"
26,30,0,30,20,"30,0,0,0","1,0,0,0"
26,50,20,30,20.625,"30,70,0,0","0.5,0.5,0,0"
26,40,0,40,26.5625,"40,0,0,0","1,0,0,0"
26,55,5,50,38.4375,"50,60,0,0","0.5,0.5,0,0"
26,50,0,50,31.875,"50,0,0,0","1,0,0,0"
26,55,15,40,26.5625,"40,70,0,0","0.5,0.5,0,0"
