S,Q,Std,X,R,V,W
8,55,8.6602540378,60,61.25,"40,60,0,0","0.25,0.75,0,0"
8,55,8.6602540378,60,58.75,"40,60,0,0","0.25,0.75,0,0"
8,55,8.6602540378,50,57.5,"50,70,0,0","0.75,0.25,0,0"
8,55,8.2915619759,50,59.0625,"40,50,60,70","0.25,0.25,0.25,0.25"
8,55,8.2915619759,60,72.5,"40,50,60,70","0.25,0.25,0.25,0.25"
8,45,8.6602540378,60,71.25,"40,60,0,0","0.75,0.25,0,0"
8,55,8.6602540378,70,71.25,"50,70,0,0","0.75,0.25,0,0"
8,45,8.6602540378,50,59.0625,"50,30,0,0","0.75,0.25,0,0"
8,45,8.6602540378,40,60,"40,60,0,0","0.75,0.25,0,0"
8,60,0,60,73.125,"60,0,0,0","1,0,0,0"
8,55,5,50,69.6875,"50,60,0,0","0.5,0.5,0,0"
8,55,5,60,80.3125,"50,60,0,0","0.5,0.5,0,0"
8,45,8.2915619759,60,70.9375,"30,40,50,60","0.25,0.25,0.25,0.25"
8,55,8.2915619759,40,51.5625,"40,50,60,70","0.25,0.25,0.25,0.25"
8,55,8.6602540378,40,49.375,"40,60,0,0","0.25,0.75,0,0"
8,30,0,30,29.375,"30,0,0,0","1,0,0,0"
8,55,8.6602540378,50,49.6875,"50,70,0,0","0.75,0.25,0,0"
8,45,8.6602540378,30,50,"50,30,0,0","0.75,0.25,0,0"
8,45,8.6602540378,50,48.75,"50,30,0,0","0.75,0.25,0,0"
8,45,5,40,41.25,"50,40,0,0","0.5,0.5,0,0"
8,45,8.6602540378,40,52.8125,"40,60,0,0","0.75,0.25,0,0"
8,55,8.6602540378,50,50.3125,"50,70,0,0","0.75,0.25,0,0"
8,55,8.2915619759,70,70,"40,50,60,70","0.25,0.25,0.25,0.25"
8,30,0,30,18.4375,"30,0,0,0","1,0,0,0"
8,55,8.2915619759,40,48.75,"40,50,60,70","0.25,0.25,0.25,0.25"
8,55,8.6602540378,70,70.9375,"50,70,0,0","0.75,0.25,0,0"
8,40,0,40,40,"40,0,0,0","1,0,0,0"
8,45,5,50,50.625,"50,40,0,0","0.5,0.5,0,0"
8,50,0,50,59.6875,"50,0,0,0","1,0,0,0"
8,45,8.6602540378,40,50.3125,"40,60,0,0","0.75,0.25,0,0"
8,60,0,60,72.1875,"60,0,0,0","1,0,0,0"
8,55,8.6602540378,60,70.625,"40,60,0,0","0.25,0.75,0,0"
8,55,8.6602540378,60,61.875,"40,60,0,0","0.25,0.75,0,0"
8,55,8.6602540378,40,40.625,"40,60,0,0","0.25,0.75,0,0"
8,45,8.6602540378,60,70.625,"40,60,0,0","0.75,0.25,0,0"
8,55,5,50,59.6875,"50,60,0,0","0.5,0.5,0,0"
8,55,5,60,71.25,"50,60,0,0","0.5,0.5,0,0"
8,45,8.6602540378,50,50.3125,"50,30,0,0","0.75,0.25,0,0"
8,45,8.2915619759,30,27.1875,"30,40,50,60","0.25,0.25,0.25,0.25"
8,45,8.6602540378,40,50.625,"40,60,0,0","0.75,0.25,0,0"
8,45,8.6602540378,30,27.5,"50,30,0,0","0.75,0.25,0,0"
8,55,8.2915619759,50,49.0625,"40,50,60,70","0.25,0.25,0.25,0.25"
8,45,8.2915619759,40,40.9375,"30,40,50,60","0.25,0.25,0.25,0.25"
8,55,8.2915619759,60,70.625,"40,50,60,70","0.25,0.25,0.25,0.25"
8,55,8.6602540378,50,70.9375,"50,70,0,0","0.75,0.25,0,0"
8,45,8.2915619759,60,70.625,"30,40,50,60","0.25,0.25,0.25,0.25"
8,55,8.6602540378,50,61.25,"50,70,0,0","0.75,0.25,0,0"
8,45,8.6602540378,50,50.3125,"50,30,0,0","0.75,0.25,0,0"
8,55,8.6602540378,60,60.9375,"40,60,0,0","0.25,0.75,0,0"
8,55,8.6602540378,50,47.1875,"50,70,0,0","0.75,0.25,0,0"
8,55,8.6602540378,40,60.9375,"40,60,0,0","0.25,0.75,0,0"
8,55,8.2915619759,40,50.9375,"40,50,60,70","0.25,0.25,0.25,0.25"
8,45,5,50,50,"50,40,0,0","0.5,0.5,0,0"
8,45,8.6602540378,30,30.625,"50,30,0,0","0.75,0.25,0,0"
8,55,5,50,49.0625,"50,60,0,0","0.5,0.5,0,0"
8,45,8.2915619759,50,59.0625,"30,40,50,60","0.25,0.25,0.25,0.25"
8,45,8.2915619759,60,77.8125,"30,40,50,60","0.25,0.25,0.25,0.25"
8,45,8.6602540378,40,51.5625,"40,60,0,0","0.75,0.25,0,0"
8,45,8.6602540378,50,51.875,"50,30,0,0","0.75,0.25,0,0"
8,45,8.6602540378,60,50.625,"40,60,0,0","0.75,0.25,0,0"
8,45,8.6602540378,50,49.6875,"50,30,0,0","0.75,0.25,0,0"
8,55,8.2915619759,50,69.0625,"40,50,60,70","0.25,0.25,0.25,0.25"
8,45,8.6602540378,40,49.375,"40,60,0,0","0.75,0.25,0,0"
8,45,5,40,60.3125,"50,40,0,0","0.5,0.5,0,0"
8,55,8.6602540378,60,71.875,"40,60,0,0","0.25,0.75,0,0"
8,55,8.6602540378,70,80,"50,70,0,0","0.75,0.25,0,0"
8,40,0,40,39.375,"40,0,0,0","1,0,0,0"
8,55,8.2915619759,60,67.5,"40,50,60,70","0.25,0.25,0.25,0.25"
8,55,8.6602540378,50,58.75,"50,70,0,0","0.75,0.25,0,0"
8,55,5,60,70,"50,60,0,0","0.5,0.5,0,0"
8,55,8.6602540378,60,70.3125,"40,60,0,0","0.25,0.75,0,0"
8,55,8.6602540378,50,59.0625,"50,70,0,0","0.75,0.25,0,0"
8,50,0,50,60.3125,"50,0,0,0","1,0,0,0"
8,45,8.6602540378,40,50.9375,"40,60,0,0","0.75,0.25,0,0"
8,55,8.6602540378,60,69.6875,"40,60,0,0","0.25,0.75,0,0"
8,30,0,30,22.1875,"30,0,0,0","1,0,0,0"
8,45,8.2915619759,30,31.25,"30,40,50,60","0.25,0.25,0.25,0.25"
8,45,8.6602540378,50,58.75,"50,30,0,0","0.75,0.25,0,0"
8,45,8.2915619759,40,30,"30,40,50,60","0.25,0.25,0.25,0.25"
8,60,0,60,70.625,"60,0,0,0","1,0,0,0"
8,55,8.2915619759,70,72.1875,"40,50,60,70","0.25,0.25,0.25,0.25"
8,55,8.2915619759,70,80.9375,"40,50,60,70","0.25,0.25,0.25,0.25"
8,45,5,40,61.25,"50,40,0,0","0.5,0.5,0,0"
8,45,8.6602540378,40,39.6875,"40,60,0,0","0.75,0.25,0,0"
8,55,5,50,58.75,"50,60,0,0","0.5,0.5,0,0"
8,45,8.6602540378,60,70.3125,"40,60,0,0","0.75,0.25,0,0"
8,45,8.6602540378,50,60.9375,"50,30,0,0","0.75,0.25,0,0"
8,45,8.2915619759,40,38.75,"30,40,50,60","0.25,0.25,0.25,0.25"
8,55,8.6602540378,50,77.8125,"50,70,0,0","0.75,0.25,0,0"
8,45,8.6602540378,50,60.9375,"50,30,0,0","0.75,0.25,0,0"
8,45,5,50,60.3125,"50,40,0,0","0.5,0.5,0,0"
8,45,8.6602540378,30,29.6875,"50,30,0,0","0.75,0.25,0,0"
8,50,0,50,59.6875,"50,0,0,0","1,0,0,0"
8,55,8.6602540378,60,72.8125,"40,60,0,0","0.25,0.75,0,0"
8,45,8.6602540378,50,71.875,"50,30,0,0","0.75,0.25,0,0"
8,45,8.6602540378,40,72.8125,"40,60,0,0","0.75,0.25,0,0"
8,40,0,40,39.375,"40,0,0,0","1,0,0,0"
8,60,0,60,69.6875,"60,0,0,0","1,0,0,0"
8,55,8.6602540378,60,68.4375,"40,60,0,0","0.25,0.75,0,0"
8,55,8.6602540378,60,70.3125,"40,60,0,0","0.25,0.75,0,0"
8,45,8.2915619759,60,69.375,"30,40,50,60","0.25,0.25,0.25,0.25"
8,55,5,60,77.8125,"50,60,0,0","0.5,0.5,0,0"
8,55,8.2915619759,50,80.9375,"40,50,60,70","0.25,0.25,0.25,0.25"
8,45,8.2915619759,50,81.5625,"30,40,50,60","0.25,0.25,0.25,0.25"
8,55,8.6602540378,50,68.75,"50,70,0,0","0.75,0.25,0,0"
8,30,0,30,30.3125,"30,0,0,0","1,0,0,0"
8,55,8.2915619759,40,60.3125,"40,50,60,70","0.25,0.25,0.25,0.25"
8,55,8.6602540378,40,37.1875,"40,60,0,0","0.25,0.75,0,0"
8,55,8.2915619759,60,79.375,"40,50,60,70","0.25,0.25,0.25,0.25"
8,55,8.6602540378,50,77.5,"50,70,0,0","0.75,0.25,0,0"
8,55,8.6602540378,70,80.625,"50,70,0,0","0.75,0.25,0,0"
8,45,8.6602540378,40,70.625,"40,60,0,0","0.75,0.25,0,0"
8,55,5,50,70.9375,"50,60,0,0","0.5,0.5,0,0"
8,45,8.6602540378,50,61.875,"50,30,0,0","0.75,0.25,0,0"
8,55,8.6602540378,40,51.5625,"40,60,0,0","0.25,0.75,0,0"
8,55,8.6602540378,50,79.0625,"50,70,0,0","0.75,0.25,0,0"
8,55,8.6602540378,60,80,"40,60,0,0","0.25,0.75,0,0"
8,55,8.2915619759,70,91.875,"40,50,60,70","0.25,0.25,0.25,0.25"
8,55,5,60,80.9375,"50,60,0,0","0.5,0.5,0,0"
8,45,8.2915619759,60,79.375,"30,40,50,60","0.25,0.25,0.25,0.25"
8,45,8.2915619759,40,60,"30,40,50,60","0.25,0.25,0.25,0.25"
8,45,8.6602540378,30,26.875,"50,30,0,0","0.75,0.25,0,0"
8,60,0,60,70,"60,0,0,0","1,0,0,0"
8,45,8.2915619759,50,73.4375,"30,40,50,60","0.25,0.25,0.25,0.25"
8,45,5,50,60.625,"50,40,0,0","0.5,0.5,0,0"
8,45,8.6602540378,50,60.3125,"50,30,0,0","0.75,0.25,0,0"
8,45,8.6602540378,40,30,"40,60,0,0","0.75,0.25,0,0"
8,45,8.6602540378,40,40,"40,60,0,0","0.75,0.25,0,0"
8,55,8.6602540378,60,77.8125,"40,60,0,0","0.25,0.75,0,0"
8,45,5,40,58.75,"50,40,0,0","0.5,0.5,0,0"
8,55,8.6602540378,60,79.375,"40,60,0,0","0.25,0.75,0,0"
8,55,8.6602540378,50,79.6875,"50,70,0,0","0.75,0.25,0,0"
8,45,8.6602540378,60,69.375,"40,60,0,0","0.75,0.25,0,0"
8,40,0,40,39.375,"40,0,0,0","1,0,0,0"
8,55,8.6602540378,70,78.125,"50,70,0,0","0.75,0.25,0,0"
8,45,8.6602540378,50,62.8125,"50,30,0,0","0.75,0.25,0,0"
8,55,8.6602540378,50,51.875,"50,70,0,0","0.75,0.25,0,0"
8,30,0,30,31.5625,"30,0,0,0","1,0,0,0"
8,45,8.6602540378,40,40,"40,60,0,0","0.75,0.25,0,0"
8,55,8.2915619759,40,47.5,"40,50,60,70","0.25,0.25,0.25,0.25"
8,55,8.2915619759,60,78.75,"40,50,60,70","0.25,0.25,0.25,0.25"
8,55,8.2915619759,50,80.3125,"40,50,60,70","0.25,0.25,0.25,0.25"
8,50,0,50,59.6875,"50,0,0,0","1,0,0,0"
8,45,8.2915619759,30,40.9375,"30,40,50,60","0.25,0.25,0.25,0.25"
9,45,8.6602540378,30,21.25,"50,30,0,0","0.75,0.25,0,0"
9,55,8.6602540378,60,50,"40,60,0,0","0.25,0.75,0,0"
9,60,0,60,69.6875,"60,0,0,0","1,0,0,0"
9,55,5,60,61.25,"50,60,0,0","0.5,0.5,0,0"
9,55,8.2915619759,60,70.625,"40,50,60,70","0.25,0.25,0.25,0.25"
9,40,0,40,30,"40,0,0,0","1,0,0,0"
9,45,5,40,39.375,"50,40,0,0","0.5,0.5,0,0"
9,45,8.2915619759,50,40.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
9,55,8.2915619759,50,52.5,"40,50,60,70","0.25,0.25,0.25,0.25"
9,55,8.6602540378,50,59.6875,"50,70,0,0","0.75,0.25,0,0"
9,45,8.6602540378,50,54.0625,"50,30,0,0","0.75,0.25,0,0"
9,45,8.6602540378,40,58.75,"40,60,0,0","0.75,0.25,0,0"
9,55,8.6602540378,60,80.9375,"40,60,0,0","0.25,0.75,0,0"
9,45,8.6602540378,40,55.3125,"40,60,0,0","0.75,0.25,0,0"
9,45,8.6602540378,40,50.3125,"40,60,0,0","0.75,0.25,0,0"
9,45,8.2915619759,40,60,"30,40,50,60","0.25,0.25,0.25,0.25"
9,50,0,50,60.625,"50,0,0,0","1,0,0,0"
9,55,8.6602540378,40,70.3125,"40,60,0,0","0.25,0.75,0,0"
9,45,5,50,74.0625,"50,40,0,0","0.5,0.5,0,0"
9,55,8.6602540378,50,80,"50,70,0,0","0.75,0.25,0,0"
9,30,0,30,10,"30,0,0,0","1,0,0,0"
9,45,8.2915619759,30,10.9375,"30,40,50,60","0.25,0.25,0.25,0.25"
9,45,8.6602540378,50,53.4375,"50,30,0,0","0.75,0.25,0,0"
9,45,8.6602540378,60,77.8125,"40,60,0,0","0.75,0.25,0,0"
9,55,8.6602540378,50,87.1875,"50,70,0,0","0.75,0.25,0,0"
9,55,5,50,70.9375,"50,60,0,0","0.5,0.5,0,0"
9,55,8.2915619759,70,76.25,"40,50,60,70","0.25,0.25,0.25,0.25"
9,55,8.6602540378,70,83.125,"50,70,0,0","0.75,0.25,0,0"
9,45,8.6602540378,50,57.8125,"50,30,0,0","0.75,0.25,0,0"
9,45,8.2915619759,60,67.1875,"30,40,50,60","0.25,0.25,0.25,0.25"
9,55,8.6602540378,60,70.625,"40,60,0,0","0.25,0.75,0,0"
9,55,8.2915619759,40,65,"40,50,60,70","0.25,0.25,0.25,0.25"
9,55,8.6602540378,60,79.375,"40,60,0,0","0.25,0.75,0,0"
9,55,8.2915619759,40,71.5625,"40,50,60,70","0.25,0.25,0.25,0.25"
9,45,8.6602540378,30,30.3125,"50,30,0,0","0.75,0.25,0,0"
9,45,8.2915619759,40,59.6875,"30,40,50,60","0.25,0.25,0.25,0.25"
9,45,8.2915619759,60,69.0625,"30,40,50,60","0.25,0.25,0.25,0.25"
9,60,0,60,80.3125,"60,0,0,0","1,0,0,0"
9,45,8.6602540378,50,46.875,"50,30,0,0","0.75,0.25,0,0"
9,55,5,60,62.1875,"50,60,0,0","0.5,0.5,0,0"
9,45,8.6602540378,40,30.3125,"40,60,0,0","0.75,0.25,0,0"
9,45,5,50,48.125,"50,40,0,0","0.5,0.5,0,0"
9,45,8.6602540378,40,41.875,"40,60,0,0","0.75,0.25,0,0"
9,50,0,50,50,"50,0,0,0","1,0,0,0"
9,55,5,50,56.25,"50,60,0,0","0.5,0.5,0,0"
9,55,8.6602540378,40,30.625,"40,60,0,0","0.25,0.75,0,0"
9,45,8.6602540378,60,63.4375,"40,60,0,0","0.75,0.25,0,0"
9,55,8.2915619759,70,74.375,"40,50,60,70","0.25,0.25,0.25,0.25"
9,40,0,40,35.3125,"40,0,0,0","1,0,0,0"
9,55,8.2915619759,50,50,"40,50,60,70","0.25,0.25,0.25,0.25"
9,45,5,40,35,"50,40,0,0","0.5,0.5,0,0"
9,55,8.6602540378,70,63.75,"50,70,0,0","0.75,0.25,0,0"
9,55,8.6602540378,60,62.8125,"40,60,0,0","0.25,0.75,0,0"
9,55,8.6602540378,50,62.1875,"50,70,0,0","0.75,0.25,0,0"
9,55,8.6602540378,60,72.5,"40,60,0,0","0.25,0.75,0,0"
9,45,8.6602540378,40,46.875,"40,60,0,0","0.75,0.25,0,0"
9,30,0,30,20.3125,"30,0,0,0","1,0,0,0"
9,55,8.6602540378,50,76.5625,"50,70,0,0","0.75,0.25,0,0"
9,45,8.2915619759,30,20.625,"30,40,50,60","0.25,0.25,0.25,0.25"
9,45,8.6602540378,50,43.125,"50,30,0,0","0.75,0.25,0,0"
9,55,8.6602540378,50,63.125,"50,70,0,0","0.75,0.25,0,0"
9,45,8.6602540378,50,51.875,"50,30,0,0","0.75,0.25,0,0"
9,55,8.2915619759,60,66.25,"40,50,60,70","0.25,0.25,0.25,0.25"
9,45,8.2915619759,50,71.25,"30,40,50,60","0.25,0.25,0.25,0.25"
9,55,8.6602540378,60,74.6875,"40,60,0,0","0.25,0.75,0,0"
9,45,8.6602540378,50,46.875,"50,30,0,0","0.75,0.25,0,0"
9,45,5,50,50.9375,"50,40,0,0","0.5,0.5,0,0"
9,45,8.6602540378,40,40.625,"40,60,0,0","0.75,0.25,0,0"
9,55,8.6602540378,70,76.25,"50,70,0,0","0.75,0.25,0,0"
9,45,8.6602540378,50,56.5625,"50,30,0,0","0.75,0.25,0,0"
9,45,8.2915619759,50,63.4375,"30,40,50,60","0.25,0.25,0.25,0.25"
9,55,8.6602540378,50,62.1875,"50,70,0,0","0.75,0.25,0,0"
9,55,8.2915619759,40,72.8125,"40,50,60,70","0.25,0.25,0.25,0.25"
9,55,8.6602540378,50,62.1875,"50,70,0,0","0.75,0.25,0,0"
9,55,5,50,53.4375,"50,60,0,0","0.5,0.5,0,0"
9,55,8.2915619759,50,64.6875,"40,50,60,70","0.25,0.25,0.25,0.25"
9,30,0,30,15.9375,"30,0,0,0","1,0,0,0"
9,60,0,60,74.375,"60,0,0,0","1,0,0,0"
9,45,8.6602540378,40,68.75,"40,60,0,0","0.75,0.25,0,0"
9,55,8.6602540378,50,71.25,"50,70,0,0","0.75,0.25,0,0"
9,55,8.6602540378,60,82.5,"40,60,0,0","0.25,0.75,0,0"
9,45,8.6602540378,40,62.1875,"40,60,0,0","0.75,0.25,0,0"
9,45,8.6602540378,60,72.5,"40,60,0,0","0.75,0.25,0,0"
9,45,8.2915619759,40,62.5,"30,40,50,60","0.25,0.25,0.25,0.25"
9,55,5,60,78.75,"50,60,0,0","0.5,0.5,0,0"
9,45,8.6602540378,50,54.6875,"50,30,0,0","0.75,0.25,0,0"
9,55,8.2915619759,70,73.4375,"40,50,60,70","0.25,0.25,0.25,0.25"
9,40,0,40,26.25,"40,0,0,0","1,0,0,0"
9,45,5,40,45.625,"50,40,0,0","0.5,0.5,0,0"
9,55,8.6602540378,60,65,"40,60,0,0","0.25,0.75,0,0"
9,45,8.2915619759,60,72.5,"30,40,50,60","0.25,0.25,0.25,0.25"
9,45,8.6602540378,30,20,"50,30,0,0","0.75,0.25,0,0"
9,50,0,50,60.3125,"50,0,0,0","1,0,0,0"
9,55,8.2915619759,60,72.8125,"40,50,60,70","0.25,0.25,0.25,0.25"
9,45,8.2915619759,30,29.6875,"30,40,50,60","0.25,0.25,0.25,0.25"
9,55,8.6602540378,50,58.4375,"50,70,0,0","0.75,0.25,0,0"
9,55,8.6602540378,60,68.4375,"40,60,0,0","0.25,0.75,0,0"
9,45,8.2915619759,40,53.75,"30,40,50,60","0.25,0.25,0.25,0.25"
9,55,8.6602540378,60,68.4375,"40,60,0,0","0.25,0.75,0,0"
9,45,8.6602540378,60,74.375,"40,60,0,0","0.75,0.25,0,0"
9,55,8.6602540378,70,85.9375,"50,70,0,0","0.75,0.25,0,0"
9,45,8.2915619759,50,70.9375,"30,40,50,60","0.25,0.25,0.25,0.25"
9,45,8.6602540378,50,30.3125,"50,30,0,0","0.75,0.25,0,0"
9,55,8.6602540378,60,73.4375,"40,60,0,0","0.25,0.75,0,0"
9,45,8.2915619759,30,29.6875,"30,40,50,60","0.25,0.25,0.25,0.25"
9,45,8.6602540378,40,52.8125,"40,60,0,0","0.75,0.25,0,0"
9,55,8.2915619759,40,62.5,"40,50,60,70","0.25,0.25,0.25,0.25"
9,55,8.2915619759,50,66.875,"40,50,60,70","0.25,0.25,0.25,0.25"
9,55,5,50,56.5625,"50,60,0,0","0.5,0.5,0,0"
9,55,8.2915619759,60,73.75,"40,50,60,70","0.25,0.25,0.25,0.25"
9,55,8.6602540378,50,64.0625,"50,70,0,0","0.75,0.25,0,0"
9,55,8.6602540378,40,57.5,"40,60,0,0","0.25,0.75,0,0"
9,45,8.2915619759,60,70.625,"30,40,50,60","0.25,0.25,0.25,0.25"
9,45,8.6602540378,50,42.5,"50,30,0,0","0.75,0.25,0,0"
9,45,8.6602540378,40,44.375,"40,60,0,0","0.75,0.25,0,0"
9,45,5,40,41.25,"50,40,0,0","0.5,0.5,0,0"
9,40,0,40,43.4375,"40,0,0,0","1,0,0,0"
9,55,5,60,72.8125,"50,60,0,0","0.5,0.5,0,0"
9,60,0,60,75,"60,0,0,0","1,0,0,0"
9,55,8.2915619759,70,85,"40,50,60,70","0.25,0.25,0.25,0.25"
9,30,0,30,29.375,"30,0,0,0","1,0,0,0"
9,50,0,50,58.125,"50,0,0,0","1,0,0,0"
9,45,8.6602540378,40,34.0625,"40,60,0,0","0.75,0.25,0,0"
9,55,8.6602540378,50,63.125,"50,70,0,0","0.75,0.25,0,0"
9,45,8.6602540378,30,29.375,"50,30,0,0","0.75,0.25,0,0"
9,45,5,50,61.25,"50,40,0,0","0.5,0.5,0,0"
9,45,8.6602540378,50,51.25,"50,30,0,0","0.75,0.25,0,0"
9,55,8.2915619759,60,75.9375,"40,50,60,70","0.25,0.25,0.25,0.25"
9,45,8.2915619759,40,59.375,"30,40,50,60","0.25,0.25,0.25,0.25"
9,45,8.6602540378,40,44.0625,"40,60,0,0","0.75,0.25,0,0"
9,45,5,50,50,"50,40,0,0","0.5,0.5,0,0"
9,45,8.6602540378,40,42.1875,"40,60,0,0","0.75,0.25,0,0"
9,45,5,40,53.4375,"50,40,0,0","0.5,0.5,0,0"
9,45,8.6602540378,50,53.75,"50,30,0,0","0.75,0.25,0,0"
9,55,8.6602540378,60,65.625,"40,60,0,0","0.25,0.75,0,0"
9,55,5,50,76.25,"50,60,0,0","0.5,0.5,0,0"
9,30,0,30,17.8125,"30,0,0,0","1,0,0,0"
9,50,0,50,53.4375,"50,0,0,0","1,0,0,0"
9,60,0,60,71.25,"60,0,0,0","1,0,0,0"
9,45,8.2915619759,30,40,"30,40,50,60","0.25,0.25,0.25,0.25"
9,45,8.2915619759,50,58.75,"30,40,50,60","0.25,0.25,0.25,0.25"
9,55,8.6602540378,50,62.8125,"50,70,0,0","0.75,0.25,0,0"
9,55,8.6602540378,50,71.5625,"50,70,0,0","0.75,0.25,0,0"
9,55,8.6602540378,50,67.8125,"50,70,0,0","0.75,0.25,0,0"
9,45,8.6602540378,50,70,"50,30,0,0","0.75,0.25,0,0"
9,45,8.6602540378,40,55.625,"40,60,0,0","0.75,0.25,0,0"
9,55,8.2915619759,50,66.25,"40,50,60,70","0.25,0.25,0.25,0.25"
9,55,8.2915619759,70,80,"40,50,60,70","0.25,0.25,0.25,0.25"
9,45,8.6602540378,30,26.5625,"50,30,0,0","0.75,0.25,0,0"
9,45,8.2915619759,60,70.9375,"30,40,50,60","0.25,0.25,0.25,0.25"
9,45,8.6602540378,50,56.875,"50,30,0,0","0.75,0.25,0,0"
9,55,5,60,74.375,"50,60,0,0","0.5,0.5,0,0"
9,55,8.6602540378,70,82.8125,"50,70,0,0","0.75,0.25,0,0"
9,55,8.2915619759,40,46.5625,"40,50,60,70","0.25,0.25,0.25,0.25"
9,45,8.6602540378,60,70.625,"40,60,0,0","0.75,0.25,0,0"
9,55,8.6602540378,60,59.6875,"40,60,0,0","0.25,0.75,0,0"
9,55,8.6602540378,60,68.125,"40,60,0,0","0.25,0.75,0,0"
9,55,8.6602540378,40,54.0625,"40,60,0,0","0.25,0.75,0,0"
9,40,0,40,40.3125,"40,0,0,0","1,0,0,0"
10,55,8.6602540378,60,46.25,"40,60,0,0","0.25,0.75,0,0"
10,55,8.2915619759,70,57.5,"40,50,60,70","0.25,0.25,0.25,0.25"
10,45,8.2915619759,60,60,"30,40,50,60","0.25,0.25,0.25,0.25"
10,45,8.6602540378,50,55,"50,30,0,0","0.75,0.25,0,0"
10,45,8.6602540378,30,59.375,"50,30,0,0","0.75,0.25,0,0"
10,55,8.2915619759,50,62.1875,"40,50,60,70","0.25,0.25,0.25,0.25"
10,55,8.6602540378,50,51.25,"50,70,0,0","0.75,0.25,0,0"
10,55,8.6602540378,40,59.0625,"40,60,0,0","0.25,0.75,0,0"
10,45,8.6602540378,40,51.25,"40,60,0,0","0.75,0.25,0,0"
10,55,5,60,68.125,"50,60,0,0","0.5,0.5,0,0"
10,30,0,30,45.3125,"30,0,0,0","1,0,0,0"
10,55,8.2915619759,60,68.125,"40,50,60,70","0.25,0.25,0.25,0.25"
10,55,8.6602540378,50,74.6875,"50,70,0,0","0.75,0.25,0,0"
10,60,0,60,63.75,"60,0,0,0","1,0,0,0"
10,55,8.6602540378,60,58.75,"40,60,0,0","0.25,0.75,0,0"
10,45,8.6602540378,50,50.3125,"50,30,0,0","0.75,0.25,0,0"
10,55,8.6602540378,60,49.0625,"40,60,0,0","0.25,0.75,0,0"
10,45,5,50,67.1875,"50,40,0,0","0.5,0.5,0,0"
10,55,8.6602540378,50,50.3125,"50,70,0,0","0.75,0.25,0,0"
10,45,8.6602540378,60,70,"40,60,0,0","0.75,0.25,0,0"
10,45,8.6602540378,40,40.9375,"40,60,0,0","0.75,0.25,0,0"
10,45,5,40,31.5625,"50,40,0,0","0.5,0.5,0,0"
10,55,8.2915619759,40,40.625,"40,50,60,70","0.25,0.25,0.25,0.25"
10,45,8.6602540378,40,49.6875,"40,60,0,0","0.75,0.25,0,0"
10,50,0,50,59.0625,"50,0,0,0","1,0,0,0"
10,55,5,50,49.0625,"50,60,0,0","0.5,0.5,0,0"
10,55,8.6602540378,70,76.25,"50,70,0,0","0.75,0.25,0,0"
10,40,0,40,47.8125,"40,0,0,0","1,0,0,0"
10,45,8.6602540378,50,59.6875,"50,30,0,0","0.75,0.25,0,0"
10,45,8.2915619759,30,30.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
10,45,8.2915619759,50,60.625,"30,40,50,60","0.25,0.25,0.25,0.25"
10,45,8.2915619759,40,30.3125,"30,40,50,60","0.25,0.25,0.25,0.25"
10,45,8.2915619759,50,69.6875,"30,40,50,60","0.25,0.25,0.25,0.25"
10,40,0,40,49.6875,"40,0,0,0","1,0,0,0"
10,45,8.6602540378,50,32.1875,"50,30,0,0","0.75,0.25,0,0"
10,45,5,50,70,"50,40,0,0","0.5,0.5,0,0"
10,55,8.2915619759,70,80.625,"40,50,60,70","0.25,0.25,0.25,0.25"
10,45,8.2915619759,60,88.75,"30,40,50,60","0.25,0.25,0.25,0.25"
10,55,8.2915619759,40,60.3125,"40,50,60,70","0.25,0.25,0.25,0.25"
10,55,8.6602540378,50,68.4375,"50,70,0,0","0.75,0.25,0,0"
10,55,8.6602540378,70,78.4375,"50,70,0,0","0.75,0.25,0,0"
10,45,8.2915619759,30,30.9375,"30,40,50,60","0.25,0.25,0.25,0.25"
10,30,0,30,39.0625,"30,0,0,0","1,0,0,0"
10,55,5,50,72.1875,"50,60,0,0","0.5,0.5,0,0"
10,55,8.6602540378,60,80.3125,"40,60,0,0","0.25,0.75,0,0"
10,60,0,60,89.6875,"60,0,0,0","1,0,0,0"
10,45,8.6602540378,50,49.375,"50,30,0,0","0.75,0.25,0,0"
10,55,5,60,79.6875,"50,60,0,0","0.5,0.5,0,0"
10,55,8.2915619759,60,70,"40,50,60,70","0.25,0.25,0.25,0.25"
10,45,8.6602540378,40,30,"40,60,0,0","0.75,0.25,0,0"
10,45,8.6602540378,30,29.6875,"50,30,0,0","0.75,0.25,0,0"
10,55,8.6602540378,50,50,"50,70,0,0","0.75,0.25,0,0"
10,55,8.6602540378,60,80.3125,"40,60,0,0","0.25,0.75,0,0"
10,45,5,40,50.3125,"50,40,0,0","0.5,0.5,0,0"
10,55,8.6602540378,60,80.625,"40,60,0,0","0.25,0.75,0,0"
10,45,8.6602540378,40,50.625,"40,60,0,0","0.75,0.25,0,0"
10,50,0,50,69.375,"50,0,0,0","1,0,0,0"
10,55,8.6602540378,40,70.3125,"40,60,0,0","0.25,0.75,0,0"
10,45,8.6602540378,60,80.9375,"40,60,0,0","0.75,0.25,0,0"
10,45,8.6602540378,40,70.625,"40,60,0,0","0.75,0.25,0,0"
